,Unnamed: 0.1,Unnamed: 0,index,test_pseudo_utt,pseudo_mr,da,text,word_count,num_hops,num_triples,shape,LM_prob,PPL,pseudo_bleu,scores,pred,criteria
628,6285,6285,628,Uninspiring Horror Fiction,board game specifier uninspiring. board game genre horror fiction. board game domain board game.,request,Have you ever played an uninspiring horror fiction board game?,10,1,2,(X (X) (X)),0.01050737999,95.17120361,6.496183867,0.6988944,request,match_scores
629,6298,6298,629,Risk Board Wargame Board Game 6 1957 2,Risk genre board wargame. Risk instance of board game. Risk maximum number of players 6. Risk publication year 1957. Risk minimum number of players 2. Risk domain board game.,inform," Risk is a board wargame for 2 to 6 players, published in 1957.",13,1,6,(X (X) (X) (X) (X) (X) (X)),0.01143640624,87.44005585,2.330033775,0.66859305,inform,match_scores
630,6308,6308,630,Betrayal At House On The Hill Cooperative Board Game Board Game Bruce Glassco 2004 3 Average 6,Betrayal at House on the Hill genre cooperative board game. Betrayal at House on the Hill instance of board game. Betrayal at House on the Hill developer Bruce Glassco. Betrayal at House on the Hill publication year 2004. Betrayal at House on the Hill minimum number of players 3. Betrayal at House on the Hill average rating average. Betrayal at House on the Hill maximum number of players 6. Betrayal at House on the Hill domain board game.,inform," Betrayal at House on the Hill, developed by Bruce Glassco in 2004, is a cooperative board game that can be played by 3 to 6 players. It has an average rating.",31,1,8,(X (X) (X) (X) (X) (X) (X) (X) (X)),0.01984443845,50.39195251,4.950396902,0.67945164,inform,match_scores
631,6310,6310,631,Descent Journeys In The Dark Fantasy Flight Games Board Game,Descent Journeys in the Dark publisher Fantasy Flight Games. Descent Journeys in the Dark instance of board game. Descent Journeys in the Dark domain board game.,recommend," Have you heard of Descent Journeys in the Dark, the Fantasy Flight Games board game?",15,1,3,(X (X) (X) (X)),0.01723409772,58.02450562,16.25864909,0.833987,recommend,match_scores_PPL
632,6326,6326,632,Yomi Card Game Board Game Complex 30 Yomi: Fighting Card Game,Yomi genre card game. Yomi instance of board game. Yomi complexity rating complex. Yomi minimum playing time 30. Yomi alternate names Yomi: Fighting Card Game. Yomi domain board game.,inform," Yomi: Fighting Card Game, also known as Yomi, is a complex board game with a minimum playing time of 30 minutes.",21,1,6,(X (X) (X) (X) (X) (X) (X)),0.02365395409,42.27622986,14.77082687,0.8146746,inform,match_scores_PPL
633,6333,6333,633,Chicago Poor 90 Complex,Chicago average rating poor. Chicago minimum playing time 90. Chicago complexity rating complex. Chicago domain board game.,give_opinion,Chicago is a poor board game in my opinion. The minimum playing time of 90 minutes and the complexity rating of complex make it a bit too much for me.,30,1,4,(X (X) (X) (X) (X)),0.01685798978,59.31905365,7.408590763,0.694547,give_opinion,match_scores
634,6349,6349,634,Uninspiring Deductive Reasoning,board game specifier uninspiring. board game game mechanics deductive reasoning. board game domain board game.,request,Is there an uninspiring board game with deductive reasoning game mechanics?,11,1,2,(X (X) (X)),0.01291478647,77.43062592,7.394877359,0.79586643,request,match_scores
635,6351,6351,635,Axis And Allies Board Wargame 180 Board Game Average,Axis and Allies genre board wargame. Axis and Allies minimum playing time 180. Axis and Allies instance of board game. Axis and Allies average rating average. Axis and Allies domain board game.,inform,Axis and Allies is an average board wargame with a minimum playing time of 180 minutes.,16,1,5,(X (X) (X) (X) (X) (X)),0.01268458023,78.83587646,5.551445471,0.7725442,inform,match_scores
636,6368,6368,636,Afrikan Tähti Board Game Finland,Afrikan tähti instance of board game. Afrikan tähti country of origin Finland. Afrikan tähti domain board game.,recommend," Have you heard of Afrikan tähti, a board game from Finland?",11,1,3,(X (X) (X) (X)),0.01413156919,70.7635498,5.643423197,0.8162964,recommend,match_scores_PPL
637,6378,6378,637,Cosmic Encounter Average 1977 Complex,Cosmic Encounter average rating average. Cosmic Encounter publication year 1977. Cosmic Encounter complexity rating complex. Cosmic Encounter domain board game.,give_opinion,I think Cosmic Encounter is an average board game. Its complexity rating is complex and the publication year of 1977 makes it a classic.,24,1,4,(X (X) (X) (X) (X)),0.007328861642,136.4468384,9.755684161,0.73160696,give_opinion,match_scores
638,6383,6383,638,Star Realms Excellent White Wizard Games Board Game,Star Realms average rating excellent. Star Realms publisher White Wizard Games. Star Realms instance of board game. Star Realms domain board game.,give_opinion,Star Realms is an excellent board game published by White Wizard Games. I think it's a great game and definitely worth a try.,23,1,4,(X (X) (X) (X) (X)),0.04179964715,23.92364693,13.25564761,0.6374597,give_opinion,match_scores
639,6390,6390,639,Mangala Mancala Abstract Strategy Game,Mangala based on mancala. Mangala genre abstract strategy game. Mangala domain board game.,recommend," Have you heard of Mangala, a board game based on mancala and a genre of abstract strategy game?",18,1,3,(X (X) (X) (X)),0.01262542514,79.2052536,14.40012445,0.81311953,recommend,match_scores
640,6400,6400,640,Axis And Allies Average Avalon Hill,Axis and Allies average rating average. Axis and Allies publisher Avalon Hill. Axis and Allies domain board game.,verify_attribute,You said that Axis and Allies was just average. Do you think all Avalon Hill board games are mediocre?,19,1,3,(X (X) (X) (X)),0.00864386393,115.689003,10.27332782,0.7637301,verify_attribute,match_scores
641,6412,6412,641,Confusing Historical Board Game,board game specifier confusing. board game genre historical board game. board game domain board game.,request,Have you ever played a confusing historical board game?,9,1,2,(X (X) (X)),0.006543553029,152.8221741,7.541743857,0.64358526,request,match_scores
642,6428,6428,642,Enchanted Forest Average Ravensburger Fantasy,Enchanted Forest average rating average. Enchanted Forest publisher Ravensburger. Enchanted Forest genre fantasy. Enchanted Forest domain board game.,verify_attribute,You found Enchanted Forest to be just okay. Do you think all fantasy board games from Ravensburger are mediocre?,19,1,4,(X (X) (X) (X) (X)),0.006569677973,152.2144623,4.557910333,0.67048466,verify_attribute,match_scores_PPL
643,6432,6432,643,Horror Fiction Average Board Game,board game genre horror fiction. board game average rating average. board game instance of board game. board game domain board game.,request_explanation,What do you think makes horror fiction board games an average board game?,13,1,3,(X (X) (X) (X)),0.008978318312,111.3794327,4.051633061,0.80258083,request_explanation,match_scores
644,6441,6441,644,Educational 4,board game specifier educational. board game maximum number of players 4. board game domain board game.,request,"
What educational board game can you play with up to 4 players?",12,1,2,(X (X) (X)),0.0211663452,47.24481201,4.896627603,0.71864927,request,match_scores_PPL
645,6454,6454,645,A Game Of Thrones Fantasy Advanced Good Board Game Fantasy Flight Games 5 180,A Game of Thrones genre fantasy. A Game of Thrones complexity rating advanced. A Game of Thrones average rating good. A Game of Thrones instance of board game. A Game of Thrones publisher Fantasy Flight Games. A Game of Thrones maximum number of players 5. A Game of Thrones minimum playing time 180. A Game of Thrones domain board game.,inform," A Game of Thrones, published by Fantasy Flight Games, is an advanced fantasy board game with a good rating. It typically takes 5 players and has a minimum playing time of 180 minutes.",33,1,8,(X (X) (X) (X) (X) (X) (X) (X) (X)),0.03897591868,25.65686798,6.280757397,0.7168895,inform,match_scores
646,6464,6464,646,Crossings Board Game,Crossings instance of board game. Crossings domain board game.,recommend," Have you heard of Crossings, a board game?",8,1,2,(X (X) (X)),0.01141429759,87.60942078,9.030367376,0.73806083,recommend,match_scores_PPL
647,6478,6478,647,Mystery Motive For Murder Mystery Fiction Board Game Moderate 30 90 Bruce Glassco Average,Mystery Motive for Murder genre mystery fiction. Mystery Motive for Murder instance of board game. Mystery Motive for Murder complexity rating moderate. Mystery Motive for Murder minimum playing time 30. Mystery Motive for Murder maximum playing time 90. Mystery Motive for Murder developer Bruce Glassco. Mystery Motive for Murder average rating average. Mystery Motive for Murder domain board game.,inform," Mystery Motive for Murder is a moderate mystery fiction board game with an average rating, developed by Bruce Glassco. It can be played in 30 to 90 minutes.",28,1,8,(X (X) (X) (X) (X) (X) (X) (X) (X)),0.01151884463,86.81426239,4.773240505,0.7300957,inform,match_scores
648,6486,6486,648,Axis And Allies Board Wargame 2 Larry Harris Avalon Hill 5 Board Game 1981,Axis and Allies genre board wargame. Axis and Allies minimum number of players 2. Axis and Allies developer Larry Harris. Axis and Allies publisher Avalon Hill. Axis and Allies maximum number of players 5. Axis and Allies instance of board game. Axis and Allies publication year 1981. Axis and Allies domain board game.,inform," Axis and Allies, developed by Larry Harris and published by Avalon Hill in 1981, is a board wargame for 2 to 5 players.",23,1,8,(X (X) (X) (X) (X) (X) (X) (X) (X)),0.01622292662,61.64115906,2.631282765,0.6348922,inform,match_scores_PPL
649,6491,6491,649,Risk Average Complex 1957,Risk average rating average. Risk complexity rating complex. Risk publication year 1957. Risk domain board game.,give_opinion,Risk is an average board game in my opinion. Complexity rating and publication year of 1957 make it a classic game that is still enjoyable today.,26,1,4,(X (X) (X) (X) (X)),0.006675254511,149.8070221,4.749262934,0.6904392,give_opinion,match_scores
650,6509,6509,650,Battle Masters Board Game Warhammer,Battle Masters instance of board game. Battle Masters based on Warhammer. Battle Masters domain board game.,recommend," Have you heard of Battle Masters, the board game based on Warhammer?",12,1,3,(X (X) (X) (X)),0.0168611809,59.307827,11.23992708,0.82743853,recommend,match_scores
651,6516,6516,651,Afrikan Tähti Poor Board Game Roll-And-Move,Afrikan tähti average rating poor. Afrikan tähti instance of board game. Afrikan tähti genre roll-and-move. Afrikan tähti domain board game.,verify_attribute,You didn't like Afrikan tähti. Do you usually find roll-and-move board games boring?,13,1,4,(X (X) (X) (X) (X)),0.006561034308,152.4149933,3.627081731,0.69770616,verify_attribute,match_scores
652,6520,6520,652,A Game Of Thrones Fantasy 180 Fantasy Flight Games 3 2003 Board Game Advanced,A Game of Thrones genre fantasy. A Game of Thrones minimum playing time 180. A Game of Thrones publisher Fantasy Flight Games. A Game of Thrones minimum number of players 3. A Game of Thrones publication year 2003. A Game of Thrones instance of board game. A Game of Thrones complexity rating advanced. A Game of Thrones domain board game.,inform,A Game of Thrones is an advanced fantasy board game published by Fantasy Flight Games in 2003. It requires a minimum of 3 players and at least 180 minutes of game time.,32,1,8,(X (X) (X) (X) (X) (X) (X) (X) (X)),0.0447597572,22.34149742,5.250974143,0.73401076,inform,match_scores
653,6534,6534,653,Mystery Motive For Murder Average Bruce Glassco Board Game,Mystery Motive for Murder average rating average. Mystery Motive for Murder developer Bruce Glassco. Mystery Motive for Murder instance of board game. Mystery Motive for Murder domain board game.,verify_attribute,You said Mystery Motive for Murder was just okay. Do you think other board games by Bruce Glassco are mediocre?,20,1,4,(X (X) (X) (X) (X)),0.003027031741,330.3566284,8.380913523,0.7355406,verify_attribute,match_scores
654,6544,6544,654,Risk Average Board Game Albert Lamorisse,Risk average rating average. Risk instance of board game. Risk developer Albert Lamorisse. Risk domain board game.,verify_attribute,You found Risk to be okay. Do you usually think Albert Lamorisse's board games are just average?,17,1,4,(X (X) (X) (X) (X)),0.001822128091,548.8088379,2.724793198,0.6340323,verify_attribute,match_scores
655,6553,6553,655,Lord Of The Rings Reiner Knizia The Lord Of The Rings,Lord of the Rings developer Reiner Knizia. Lord of the Rings based on The Lord of the Rings. Lord of the Rings domain board game.,recommend," Have you played Lord of the Rings, the Reiner Knizia board game based on The Lord of the Rings?",19,1,3,(X (X) (X) (X)),0.02719664208,36.76924515,32.60704941,0.8751033,recommend,match_scores
656,6564,6564,656,Axis And Allies Larry Harris,Axis and Allies developer Larry Harris. Axis and Allies domain board game.,recommend," Have you heard of Axis and Allies, the Larry Harris board game?",12,1,2,(X (X) (X)),0.004621942378,216.3592529,15.53712569,0.8100111,recommend,match_scores
657,6579,6579,657,Afrikan Tähti Poor 45 Finland,Afrikan tähti average rating poor. Afrikan tähti minimum playing time 45. Afrikan tähti country of origin Finland. Afrikan tähti domain board game.,give_opinion,Afrikan tähti is a poor board game in my opinion. The 45 minute minimum playing time and its country of origin of Finland make it not worth the time.,29,1,4,(X (X) (X) (X) (X)),0.0142449839,70.20014954,10.44842628,0.7377913,give_opinion,match_scores
658,6585,6585,658,"Enchanted Forest Raya'S Journey: An Enchanted Forest Game, Sagaland, The Wizard Of Oz","Enchanted Forest alternate names Rayas Journey: An Enchanted Forest Game, Sagaland, The Wizard of Oz. Enchanted Forest domain board game.",confirm,"
Are you referring to Enchanted Forest, also known as Rayas Journey: An Enchanted Forest Game, Sagaland, and The Wizard of Oz board game?",23,1,2,(X (X) (X)),0.01251585226,79.89867401,45.00531895,0.8931167,confirm,match_scores_PPL
659,6595,6595,659,Thurn And Taxis Board Game Hans Im Glück,Thurn and Taxis instance of board game. Thurn and Taxis publisher Hans im Glück. Thurn and Taxis domain board game.,confirm,Are you talking about the board game Thurn and Taxis published by Hans im Glück?,15,1,3,(X (X) (X) (X)),0.0040365942,247.7335968,11.23157094,0.8513617,confirm,match_scores
660,6608,6608,660,Wargame Poor,board game genre wargame. board game average rating poor. board game domain board game.,request_explanation,What makes you not like board game wargames?,8,1,2,(X (X) (X)),0.01468152816,68.1128006,3.920125907,0.69713116,request_explanation,match_scores
661,6613,6613,661,Spirit Island Excellent Board Game Cooperative Board Game,Spirit Island average rating excellent. Spirit Island instance of board game. Spirit Island genre cooperative board game. Spirit Island domain board game.,verify_attribute,You said Spirit Island was excellent. Do you usually love cooperative board games?,13,1,4,(X (X) (X) (X) (X)),0.003093382815,323.2706909,4.372471991,0.6789678,verify_attribute,match_scores_PPL
662,6624,6624,662,Lord Of The Rings Average 5 The Lord Of The Rings,Lord of the Rings average rating average. Lord of the Rings maximum number of players 5. Lord of the Rings based on The Lord of the Rings. Lord of the Rings domain board game.,give_opinion,Lord of the Rings is an average board game in my opinion. The maximum number of players of 5 and being based on The Lord of the Rings makes it a great game for a group of friends.,38,1,4,(X (X) (X) (X) (X)),0.04269793262,23.42033768,29.29130745,0.80253166,give_opinion,match_scores
663,6633,6633,663,Frustrating 4,board game specifier frustrating. board game maximum number of players 4. board game domain board game.,request,What frustrating board game have you played with up to 4 players?,12,1,2,(X (X) (X)),0.00934859003,106.9680023,4.896627603,0.7003282,request,match_scores
664,6645,6645,664,Engaging Board Game,board game specifier engaging. board game instance of board game. board game domain board game.,request,What's an engaging instance of a board game?,8,1,2,(X (X) (X)),0.005529612528,180.8444977,5.245508253,0.7082103,request,match_scores_PPL
665,6654,6654,665,Battle Masters Fantasy Board Game Warhammer 1992 2 2 Average,Battle Masters genre fantasy. Battle Masters instance of board game. Battle Masters based on Warhammer. Battle Masters publication year 1992. Battle Masters maximum number of players 2. Battle Masters minimum number of players 2. Battle Masters average rating average. Battle Masters domain board game.,inform,Battle Masters is a 1992 fantasy board game based on Warhammer. It requires two players and has an average rating.,20,1,8,(X (X) (X) (X) (X) (X) (X) (X) (X)),0.01714074123,58.34053421,4.497810763,0.70032644,inform,match_scores
666,6664,6664,666,Punaisten Ja Valkoisten Taistelu Suomessa 1918 Wargame Board Game Simple 2 2,Punaisten ja valkoisten taistelu Suomessa 1918 genre wargame. Punaisten ja valkoisten taistelu Suomessa 1918 instance of board game. Punaisten ja valkoisten taistelu Suomessa 1918 complexity rating simple. Punaisten ja valkoisten taistelu Suomessa 1918 minimum number of players 2. Punaisten ja valkoisten taistelu Suomessa 1918 maximum number of players 2. Punaisten ja valkoisten taistelu Suomessa 1918 domain board game.,inform,Punaisten ja valkoisten taistelu Suomessa 1918 is a simple wargame board game for 2 players.,15,1,6,(X (X) (X) (X) (X) (X) (X)),0.00361290095,276.7858887,1.904867881,0.91922534,inform,match_scores_PPL
667,6670,6670,667,Enchanted Forest Average 6 30,Enchanted Forest average rating average. Enchanted Forest maximum number of players 6. Enchanted Forest minimum playing time 30. Enchanted Forest domain board game.,give_opinion," Enchanted Forest is an average board game, but I like the maximum number of players of 6 and the minimum playing time of 30 minutes.",25,1,4,(X (X) (X) (X) (X)),0.02490673655,40.14978027,16.53695512,0.7282726,give_opinion,match_scores
668,6688,6688,668,Mystery Motive For Murder Bruce Glassco Mystery Fiction,Mystery Motive for Murder developer Bruce Glassco. Mystery Motive for Murder genre mystery fiction. Mystery Motive for Murder domain board game.,confirm,Are you talking about Bruce Glassco's Mystery Motive for Murder board game in the mystery fiction genre?,17,1,3,(X (X) (X) (X)),0.003251675926,307.5337219,13.76423268,0.8534635,confirm,match_scores
669,6693,6693,669,Twilight Struggle Board Wargame Gmt Games Excellent 2,Twilight Struggle genre board wargame. Twilight Struggle publisher GMT Games. Twilight Struggle average rating excellent. Twilight Struggle minimum number of players 2. Twilight Struggle domain board game.,inform,Twilight Struggle is an excellent board wargame published by GMT Games for a minimum of two players.,17,1,5,(X (X) (X) (X) (X) (X)),0.01432230899,69.8211441,3.977298845,0.7719955,inform,match_scores
670,6703,6703,670,Enchanted Forest Fantasy Ravensburger Michel Matschoss 30 Board Game,Enchanted Forest genre fantasy. Enchanted Forest publisher Ravensburger. Enchanted Forest developer Michel Matschoss. Enchanted Forest minimum playing time 30. Enchanted Forest instance of board game. Enchanted Forest domain board game.,inform,Enchanted Forest is a fantasy board game published by Ravensburger and developed by Michel Matschoss. It has a minimum playing time of 30 minutes.,24,1,6,(X (X) (X) (X) (X) (X) (X)),0.01577053601,63.40938568,8.566653075,0.66460973,inform,match_scores
671,6714,6714,671,Twilight Struggle Board Wargame 2 Advanced 2,Twilight Struggle genre board wargame. Twilight Struggle maximum number of players 2. Twilight Struggle complexity rating advanced. Twilight Struggle minimum number of players 2. Twilight Struggle domain board game.,inform,Twilight Struggle is an advanced board wargame for 2 players.,10,1,5,(X (X) (X) (X) (X) (X)),0.01180240197,84.72851563,1.557779281,0.8161558,inform,match_scores
672,6729,6729,672,Crossings Average Board Game Abstract Strategy Game,Crossings average rating average. Crossings instance of board game. Crossings genre abstract strategy game. Crossings domain board game.,give_opinion," Crossings is an average board game, and its abstract strategy game genre makes it an interesting challenge.",17,1,4,(X (X) (X) (X) (X)),0.009185253083,108.870163,9.372638714,0.7436667,give_opinion,match_scores
673,6731,6731,673,Betrayal At House On The Hill Cooperative Board Game Bruce Glassco,Betrayal at House on the Hill genre cooperative board game. Betrayal at House on the Hill developer Bruce Glassco. Betrayal at House on the Hill domain board game.,confirm,"
Are you talking about Bruce Glassco's cooperative board game, Betrayal at House on the Hill?",15,1,3,(X (X) (X) (X)),0.009305938258,107.4582672,16.16017263,0.83201545,confirm,match_scores_PPL
674,6742,6742,674,Risk Board Game,Risk instance of board game. Risk domain board game.,confirm,"
Are you talking about the board game Risk?",8,1,2,(X (X) (X)),0.02178983644,45.89295578,8.449917823,0.7508356,confirm,match_scores_PPL
675,6751,6751,675,Sherlock Holmes Consulting Detective Deduction Game 1981 Excellent Deductive Reasoning Board Game Complex,Sherlock Holmes Consulting Detective genre deduction game. Sherlock Holmes Consulting Detective publication year 1981. Sherlock Holmes Consulting Detective average rating excellent. Sherlock Holmes Consulting Detective game mechanics deductive reasoning. Sherlock Holmes Consulting Detective instance of board game. Sherlock Holmes Consulting Detective complexity rating complex. Sherlock Holmes Consulting Detective domain board game.,inform,Sherlock Holmes Consulting Detective is a 1981 deduction board game with an excellent rating and complex game mechanics of deductive reasoning.,21,1,7,(X (X) (X) (X) (X) (X) (X) (X)),0.005082868455,196.7393036,4.134252173,0.75166965,inform,match_scores
676,6761,6761,676,Yomi Card Game Complex Average 30 2 Board Game,Yomi genre card game. Yomi complexity rating complex. Yomi average rating average. Yomi minimum playing time 30. Yomi maximum number of players 2. Yomi instance of board game. Yomi domain board game.,inform,Yomi is a complex card board game that can be played with two players in a minimum of 30 minutes. It has an average rating.,25,1,7,(X (X) (X) (X) (X) (X) (X) (X)),0.02689110111,37.18702316,3.379317364,0.70618165,inform,match_scores_PPL
677,6772,6772,677,Heroquest Games Workshop,HeroQuest publisher Games Workshop. HeroQuest domain board game.,confirm," Are you talking about the board game HeroQuest, published by Games Workshop?",12,1,2,(X (X) (X)),0.02006187449,49.84579086,8.493098745,0.7991518,confirm,match_scores
678,6785,6785,678,Sherlock Holmes Consulting Detective Space Cowboys,Sherlock Holmes Consulting Detective publisher Space Cowboys. Sherlock Holmes Consulting Detective domain board game.,suggest," Have you ever played a board game published by Space Cowboys, like Sherlock Holmes Consulting Detective?",16,1,2,(X (X) (X)),0.005233067789,191.0924988,18.16725574,0.83126265,suggest,match_scores_PPL
679,6793,6793,679,War Of 1812 Wargame Average 2 2 1973,War of 1812 genre wargame. War of 1812 average rating average. War of 1812 maximum number of players 2. War of 1812 minimum number of players 2. War of 1812 publication year 1973. War of 1812 domain board game.,inform,War of 1812 is a wargame board game published in 1973 with an average rating. It requires 2 players.,19,1,6,(X (X) (X) (X) (X) (X) (X)),0.02311549919,43.26101685,3.699030712,0.7518614,inform,match_scores
680,6805,6805,680,Mangala Average Mancala Abstract Strategy Game,Mangala average rating average. Mangala based on mancala. Mangala genre abstract strategy game. Mangala domain board game.,give_opinion,Mangala is an average board game based on the ancient game of mancala. It's an interesting take on an abstract strategy game.,22,1,4,(X (X) (X) (X) (X)),0.01729404508,57.82337189,15.41506498,0.68792,give_opinion,match_scores
681,6811,6811,681,Battle Masters 1992 Board Game,Battle Masters publication year 1992. Battle Masters instance of board game. Battle Masters domain board game.,confirm," Are you talking about the board game Battle Masters, published in 1992?",12,1,3,(X (X) (X) (X)),0.01193409624,83.7935257,5.942387949,0.76988846,confirm,match_scores_PPL
682,6821,6821,682,Yomi Board Game 2,Yomi instance of board game. Yomi maximum number of players 2. Yomi domain board game.,suggest," Have you ever played a board game for two players, like Yomi?",12,1,3,(X (X) (X) (X)),0.01470938769,67.98379517,5.075712721,0.7524337,suggest,match_scores_PPL
683,6836,6836,683,Thurn And Taxis 4,Thurn and Taxis maximum number of players 4. Thurn and Taxis domain board game.,suggest," Do you like playing board games with a maximum of four players, like Thurn and Taxis?",16,1,2,(X (X) (X)),0.0122790896,81.43926239,9.880782578,0.8087654,suggest,match_scores
684,6847,6847,684,Board Wargame Average Board Game,board game genre board wargame. board game average rating average. board game instance of board game. board game domain board game.,request_explanation,What makes board wargames an average board game for you?,10,1,3,(X (X) (X) (X)),0.006534878879,153.0250244,2.496449436,0.83260614,request_explanation,match_scores_PPL
685,6859,6859,685,A Game Of Thrones Fantasy Board Game Good 2003 3,A Game of Thrones genre fantasy. A Game of Thrones instance of board game. A Game of Thrones average rating good. A Game of Thrones publication year 2003. A Game of Thrones minimum number of players 3. A Game of Thrones domain board game.,inform,A Game of Thrones is a 2003 fantasy board game with a good rating and a minimum of 3 players.,20,1,6,(X (X) (X) (X) (X) (X) (X)),0.01722645663,58.05024338,4.273035133,0.7611887,inform,match_scores_PPL
686,6862,6862,686,Crossings Abstract Strategy Game 2 2 20 Average Complex Board Game,Crossings genre abstract strategy game. Crossings maximum number of players 2. Crossings minimum number of players 2. Crossings minimum playing time 20. Crossings average rating average. Crossings complexity rating complex. Crossings instance of board game. Crossings domain board game.,inform,Crossings is a complex abstract strategy board game for 2 players that takes a minimum of 20 minutes. It has an average rating.,23,1,8,(X (X) (X) (X) (X) (X) (X) (X) (X)),0.01539130507,64.97174835,2.721297645,0.72625005,inform,match_scores_PPL
687,6877,6877,687,Straightforward 8,board game specifier straightforward. board game maximum number of players 8. board game domain board game.,request,What's the most straightforward board game you can play with up to 8 players?,14,1,2,(X (X) (X)),0.03402773217,29.38779449,5.062000331,0.7117178,request,match_scores
688,6885,6885,688,Entertaning German-Style Board Game,board game specifier entertaning. board game genre German-style board game. board game domain board game.,request,What's the most entertaining German-style board game in the board game domain?,12,1,2,(X (X) (X)),0.01073058209,93.19158936,13.16397808,0.79522586,request,match_scores_PPL
689,6891,6891,689,Stratego Board Wargame Board Game 45 2 Moderate Jumbo Games,Stratego genre board wargame. Stratego instance of board game. Stratego minimum playing time 45. Stratego minimum number of players 2. Stratego complexity rating moderate. Stratego publisher Jumbo Games. Stratego domain board game.,inform,Stratego is a moderate board wargame published by Jumbo Games. It requires a minimum of 2 players and 45 minutes to play.,22,1,7,(X (X) (X) (X) (X) (X) (X) (X)),0.02577818922,38.79248428,5.005291076,0.68708986,inform,match_scores_PPL
690,6907,6907,690,Punaisten Ja Valkoisten Taistelu Suomessa 1918 Wargame 2 Simple 1918,Punaisten ja valkoisten taistelu Suomessa 1918 genre wargame. Punaisten ja valkoisten taistelu Suomessa 1918 minimum number of players 2. Punaisten ja valkoisten taistelu Suomessa 1918 complexity rating simple. Punaisten ja valkoisten taistelu Suomessa 1918 publication year 1918. Punaisten ja valkoisten taistelu Suomessa 1918 domain board game.,inform,Punaisten ja valkoisten taistelu Suomessa 1918 is a simple wargame board game published in 1918 for 2 players.,18,1,5,(X (X) (X) (X) (X) (X)),0.003502675643,285.4960327,5.98787937,0.90916824,inform,match_scores
691,6915,6915,691,Carcassonne 6 Hans Im Glück,Carcassonne maximum number of players 6. Carcassonne publisher Hans im Glück. Carcassonne domain board game.,suggest," Have you ever played a board game for six players published by Hans im Glück, like Carcassonne?",17,1,3,(X (X) (X) (X)),0.008980939007,111.3469315,10.30738676,0.7451948,suggest,match_scores
692,6922,6922,692,Axis And Allies Average Advanced,Axis and Allies average rating average. Axis and Allies complexity rating advanced. Axis and Allies domain board game.,give_opinion,Axis and Allies is an average board game with an advanced complexity rating. I think it's a great challenge for experienced gamers.,22,1,3,(X (X) (X) (X)),0.01680693389,59.49925232,9.637411587,0.7122492,give_opinion,match_scores
693,6937,6937,693,Uninspiring 4,board game specifier uninspiring. board game maximum number of players 4. board game domain board game.,request,What board game do you think is the most uninspiring for a four-player game?,14,1,2,(X (X) (X)),0.03718951225,26.8893013,4.787344338,0.73440826,request,match_scores
694,6949,6949,694,Card Game Average,board game genre card game. board game average rating average. board game domain board game.,request_explanation,What do you think makes card games an average board game?,11,1,2,(X (X) (X)),0.01195779411,83.62746429,4.885299006,0.7793969,request_explanation,match_scores_PPL
695,6954,6954,695,Yomi Card Game 2 30 Complex Board Game Average,Yomi genre card game. Yomi minimum number of players 2. Yomi minimum playing time 30. Yomi complexity rating complex. Yomi instance of board game. Yomi average rating average. Yomi domain board game.,inform,Yomi is a complex board game for two players that can be played in a minimum of 30 minutes. It has an average rating.,24,1,7,(X (X) (X) (X) (X) (X) (X) (X)),0.03595880452,27.80960083,3.261519385,0.7303695,inform,match_scores
696,6964,6964,696,Battle Masters Average Board Game Moderate,Battle Masters average rating average. Battle Masters instance of board game. Battle Masters complexity rating moderate. Battle Masters domain board game.,give_opinion," In my opinion, Battle Masters is an average board game. The moderate complexity rating and the board game instance make it a great choice for a casual game night.",29,1,4,(X (X) (X) (X) (X)),0.01597130741,62.6122818,7.833630975,0.7403772,give_opinion,match_scores
697,6973,6973,697,Stratego Average Jumbo Games,Stratego average rating average. Stratego publisher Jumbo Games. Stratego domain board game.,verify_attribute,You said Stratego was just okay. Are most Jumbo Games board games just mediocre?,14,1,3,(X (X) (X) (X)),0.003254874514,307.2315063,6.150343144,0.7042901,verify_attribute,match_scores
698,6986,6986,698,Sherlock Holmes Consulting Detective Deduction Game Deductive Reasoning,Sherlock Holmes Consulting Detective genre deduction game. Sherlock Holmes Consulting Detective game mechanics deductive reasoning. Sherlock Holmes Consulting Detective domain board game.,suggest," Have you ever played a deduction board game with deductive reasoning mechanics, like Sherlock Holmes Consulting Detective?",17,1,3,(X (X) (X) (X)),0.006932771287,144.2424622,13.20400322,0.83777535,suggest,match_scores
699,6996,6996,699,Axis And Allies Avalon Hill United States Of America,Axis and Allies publisher Avalon Hill. Axis and Allies country of origin United States of America. Axis and Allies domain board game.,recommend," Have you ever heard of Axis and Allies, the board game from Avalon Hill in the United States of America?",20,1,3,(X (X) (X) (X)),0.03480365028,28.73261833,16.98328773,0.7701523,recommend,match_scores_PPL
700,7005,7005,700,Confusing 1,board game specifier confusing. board game minimum number of players 1. board game domain board game.,request,What's the most confusing single-player board game you know of?,10,1,2,(X (X) (X)),0.0179207037,55.80138016,4.307355068,0.6548788,request,match_scores
701,7011,7011,701,Barbarossa Board Game Franckh-Kosmos,Barbarossa instance of board game. Barbarossa publisher Franckh-Kosmos. Barbarossa domain board game.,confirm," Are you talking about the board game Barbarossa, published by Franckh-Kosmos?",11,1,3,(X (X) (X) (X)),0.01130331328,88.46963501,6.299392144,0.76414514,confirm,match_scores
